GAME_ID,TEAM_NAME,OFF_RATING,DEF_RATING,NET_RATING,TS_PCT,POSS,PIE
0021200423,Mavericks,102.9,111.0,-8.1,0.515,102,0.461
0021200424,Clippers,115.2,84.6,30.6,0.555,92,0.67
0021200424,Celtics,84.6,115.2,-30.6,0.49,91,0.33
0021200425,Wizards,109.4,101.0,8.3,0.55,96,0.551
0021200425,Magic,101.0,109.4,-8.3,0.534,96,0.449
0021200426,Suns,101.1,107.8,-6.7,0.511,90,0.464
0021200426,Pacers,107.8,101.1,6.7,0.54,90,0.536
0021200427,Bobcats,93.1,112.8,-19.7,0.465,87,0.329
0021200427,Nets,112.8,93.1,19.7,0.555,86,0.671
0021200428,Heat,113.8,122.5,-8.7,0.589,87,0.447
0021200428,Pistons,122.5,113.8,8.7,0.669,89,0.553
0021200429,Cavaliers,101.1,109.7,-8.6,0.51,93,0.436
0021200429,Hawks,109.7,101.1,8.6,0.6,93,0.564
0021200430,Raptors,107.2,100.0,7.2,0.525,97,0.54
0021200430,Hornets,100.0,107.2,-7.2,0.524,97,0.46
0021200431,Nuggets,106.0,85.9,20.1,0.529,100,0.617
0021200431,Mavericks,85.9,106.0,-20.1,0.437,99,0.383
0021200432,Spurs,116.2,111.5,4.7,0.697,105,0.563
0021200432,Rockets,111.5,116.2,-4.7,0.595,104,0.437
0021200433,Jazz,117.5,120.8,-3.3,0.643,97,0.507
0021200433,Clippers,120.8,117.5,3.3,0.61,96,0.493
0021200434,Kings,117.8,118.0,-0.2,0.567,90,0.507
0021200434,Knicks,118.0,117.8,0.2,0.572,89,0.493
0021200435,Trail Blazers,95.6,113.0,-17.4,0.463,91,0.412
0021200435,Lakers,113.0,95.6,17.4,0.529,92,0.588
0021200436,76ers,89.0,96.0,-7.0,0.458,100,0.484
0021200436,Warriors,96.0,89.0,7.0,0.525,100,0.516
0021200437,Hornets,107.7,105.6,2.1,0.532,91,0.472
0021200437,Bobcats,105.6,107.7,-2.1,0.541,90,0.528
0021200438,Pacers,112.4,122.5,-10.1,0.558,89,0.482
0021200438,Hawks,122.5,112.4,10.1,0.633,89,0.518
0021200439,Raptors,138.2,98.9,39.3,0.674,89,0.654
0021200439,Magic,98.9,138.2,-39.3,0.485,89,0.346
0021200440,Cavaliers,104.2,107.3,-3.1,0.553,96,0.46
0021200440,Nets,107.3,104.2,3.1,0.559,96,0.54
0021200441,Wizards,84.6,94.6,-9.9,0.414,91,0.431
0021200441,Bulls,94.6,84.6,9.9,0.458,92,0.569
0021200442,Grizzlies,97.6,86.7,10.8,0.44,83,0.561
0021200442,Nuggets,86.7,97.6,-10.8,0.474,83,0.439
0021200443,Thunder,111.7,83.9,27.8,0.595,111,0.675
0021200443,Rockets,83.9,111.7,-27.8,0.495,112,0.325
0021200444,Suns,105.9,111.0,-5.1,0.497,101,0.471
0021200444,Timberwolves,111.0,105.9,5.1,0.553,100,0.529
0021200445,Bucks,110.6,91.4,19.2,0.493,94,0.632
0021200445,Heat,91.4,110.6,-19.2,0.491,93,0.368
0021200446,Trail Blazers,102.3,97.7,4.6,0.536,87,0.547
0021200446,76ers,97.7,102.3,-4.6,0.473,87,0.453
0021200447,Warriors,109.8,91.2,18.6,0.631,92,0.64
0021200447,Celtics,91.2,109.8,-18.6,0.436,91,0.36
0021200448,Bucks,104.4,106.7,-2.2,0.556,90,0.477
0021200448,Pistons,106.7,104.4,2.2,0.542,90,0.523
0021200449,Spurs,115.6,88.7,27.0,0.606,96,0.637
0021200449,Mavericks,88.7,115.6,-27.0,0.433,97,0.363
0021200450,Kings,125.5,100.0,25.5,0.634,94,0.627
0021200450,Celtics,100.0,125.5,-25.5,0.509,96,0.373
0021200451,Jazz,100.0,110.3,-10.3,0.505,96,0.434
0021200451,Clippers,110.3,100.0,10.3,0.589,97,0.566
0021200452,Grizzlies,94.3,101.1,-6.8,0.448,88,0.417
0021200452,Pacers,101.1,94.3,6.8,0.546,87,0.583
0021200453,Bulls,84.4,93.8,-9.4,0.397,96,0.418
0021200453,Bobcats,93.8,84.4,9.4,0.525,97,0.582
0021200454,Magic,118.3,119.1,-0.9,0.563,93,0.484
0021200454,Heat,119.1,118.3,0.9,0.558,94,0.516
0021200455,Rockets,121.8,104.0,17.8,0.656,101,0.597
0021200455,Hawks,104.0,121.8,-17.8,0.559,100,0.403
0021200456,Suns,105.5,126.7,-21.2,0.562,91,0.396
0021200456,Thunder,126.7,105.5,21.2,0.584,90,0.604
0021200457,Spurs,118.2,83.0,35.2,0.65,88,0.727
0021200457,Nets,83.0,118.2,-35.2,0.448,88,0.273
0021200458,Wizards,101.1,109.6,-8.5,0.52,93,0.434
0021200458,Mavericks,109.6,101.1,8.5,0.576,94,0.566
0021200459,Trail Blazers,114.1,108.7,5.4,0.59,92,0.542
0021200459,Knicks,108.7,114.1,-5.4,0.529,92,0.458
0021200460,Kings,106.6,112.0,-5.4,0.509,91,0.414
0021200460,Pistons,112.0,106.6,5.4,0.608,92,0.586
0021200461,Hornets,100.0,111.8,-11.8,0.493,86,0.389
0021200461,Hawks,111.8,100.0,11.8,0.549,85,0.611
0021200462,Clippers,87.6,102.2,-14.6,0.43,89,0.376
0021200462,Nuggets,102.2,87.6,14.6,0.504,90,0.624
0021200463,76ers,102.0,99.0,3.0,0.543,101,0.571
0021200463,Lakers,99.0,102.0,-3.0,0.456,100,0.429
0021200464,Raptors,117.2,91.9,25.4,0.604,87,0.66
0021200464,Trail Blazers,91.9,117.2,-25.4,0.513,86,0.34
0021200465,Magic,109.3,114.3,-5.0,0.558,86,0.429
0021200465,Bulls,114.3,109.3,5.0,0.545,84,0.571
0021200466,Kings,105.4,100.0,5.4,0.494,92,0.549
0021200466,Cavaliers,100.0,105.4,-5.4,0.482,94,0.451
0021200467,Wizards,83.5,91.8,-8.2,0.463,97,0.444
0021200467,Pacers,91.8,83.5,8.2,0.491,97,0.556
0021200468,Grizzlies,109.4,95.4,14.0,0.576,85,0.581
0021200468,Celtics,95.4,109.4,-14.0,0.532,87,0.419
0021200469,Heat,112.3,103.8,8.5,0.58,106,0.58
0021200469,Mavericks,103.8,112.3,-8.5,0.53,105,0.42
0021200470,Spurs,114.7,107.8,6.9,0.59,102,0.529
0021200470,Bucks,107.8,114.7,-6.9,0.558,102,0.471
0021200471,Hornets,98.9,113.0,-14.1,0.466,93,0.405
0021200471,Rockets,113.0,98.9,14.1,0.558,92,0.595
0021200472,Thunder,101.1,118.3,-17.2,0.578,92,0.393
0021200472,Nets,118.3,101.1,17.2,0.62,93,0.607
0021200473,Jazz,115.2,91.3,23.9,0.556,92,0.644
0021200473,Timberwolves,91.3,115.2,-23.9,0.432,92,0.356
0021200474,Suns,100.0,93.7,6.3,0.506,95,0.555
0021200474,76ers,93.7,100.0,-6.3,0.498,95,0.445
0021200475,Clippers,94.0,115.0,-21.0,0.484,100,0.393
0021200475,Warriors,115.0,94.0,21.0,0.614,100,0.607
0021200476,Spurs,92.2,109.9,-17.7,0.481,90,0.379
0021200476,Knicks,109.9,92.2,17.7,0.562,91,0.621
0021200477,Timberwolves,113.5,106.6,6.9,0.525,89,0.491
0021200477,Nuggets,106.6,113.5,-6.9,0.512,91,0.509
0021200478,Raptors,102.1,112.9,-10.8,0.504,94,0.37
0021200478,Kings,112.9,102.1,10.8,0.589,93,0.63
0021200479,Wizards,100.0,101.8,-1.8,0.54,113,0.503
0021200479,Nets,101.8,100.0,1.8,0.548,113,0.497
0021200480,Cavaliers,106.0,103.0,3.0,0.584,100,0.534
0021200480,Bobcats,103.0,106.0,-3.0,0.551,101,0.466
0021200481,Heat,103.5,111.6,-8.1,0.566,86,0.447
0021200481,Bulls,111.6,103.5,8.1,0.53,86,0.553
0021200482,Pistons,92.4,92.3,0.1,0.451,92,0.529
0021200482,Hawks,92.3,92.4,-0.1,0.501,91,0.471
0021200483,Pacers,78.1,96.9,-18.8,0.385,96,0.333
0021200483,Celtics,96.9,78.1,18.8,0.485,97,0.667
0021200484,Trail Blazers,97.7,95.5,2.3,0.491,88,0.523
0021200484,Grizzlies,95.5,97.7,-2.3,0.472,88,0.477
0021200485,76ers,89.5,114.7,-25.3,0.486,95,0.346
0021200485,Thunder,114.7,89.5,25.3,0.627,95,0.654
0021200486,Bucks,98.1,112.7,-14.7,0.52,103,0.423
0021200486,Rockets,112.7,98.1,14.7,0.629,102,0.577
0021200487,Jazz,94.6,87.0,7.6,0.468,92,0.546
0021200487,Suns,87.0,94.6,-7.6,0.501,92,0.454
0021200488,Lakers,109.7,115.1,-5.4,0.555,93,0.462
0021200488,Clippers,115.1,109.7,5.4,0.575,93,0.538
0021200489,Celtics,101.1,94.2,7.0,0.493,88,0.604
0021200489,Hawks,94.2,101.1,-7.0,0.53,86,0.396
0021200490,Magic,114.0,122.6,-8.6,0.57,93,0.475
0021200490,Knicks,122.6,114.0,8.6,0.584,93,0.525
0021200491,Bucks,88.9,105.6,-16.7,0.445,90,0.43
0021200491,Pacers,105.6,88.9,16.7,0.471,90,0.57
0021200492,Kings,110.7,134.5,-23.8,0.464,84,0.37
0021200492,Nets,134.5,110.7,23.8,0.6,84,0.63
0021200493,Rockets,113.1,106.1,7.0,0.59,99,0.554
0021200493,Cavaliers,106.1,113.1,-7.0,0.503,98,0.446
0021200494,Trail Blazers,112.1,105.4,6.7,0.556,91,0.468
0021200494,Timberwolves,105.4,112.1,-6.7,0.49,92,0.532
0021200495,Hornets,103.1,99.0,4.2,0.532,96,0.528
0021200495,Mavericks,99.0,103.1,-4.2,0.529,97,0.472
0021200496,Spurs,105.8,83.5,22.3,0.573,103,0.616
0021200496,76ers,83.5,105.8,-22.3,0.463,103,0.384
0021200497,Jazz,92.9,113.4,-20.5,0.487,98,0.384
0021200497,Nuggets,113.4,92.9,20.5,0.59,97,0.616
0021200498,Clippers,125.0,97.8,27.2,0.595,92,0.646
0021200498,Warriors,97.8,125.0,-27.2,0.533,91,0.354
0021200499,Raptors,101.1,114.3,-13.2,0.54,91,0.435
0021200499,Thunder,114.3,101.1,13.2,0.594,91,0.565
0021200500,Wizards,84.5,116.5,-31.9,0.407,84,0.321
0021200500,Heat,116.5,84.5,31.9,0.556,85,0.679
0021200501,Pistons,105.2,111.3,-6.1,0.572,96,0.473
0021200501,Bobcats,111.3,105.2,6.1,0.515,97,0.527
0021200502,Suns,92.0,103.4,-11.3,0.466,88,0.358
0021200502,Grizzlies,103.4,92.0,11.3,0.591,89,0.642
0021200503,Lakers,104.0,110.9,-6.9,0.559,101,0.496
0021200503,Nuggets,110.9,104.0,6.9,0.504,101,0.504
0021200504,Wizards,107.4,106.5,1.0,0.532,94,0.474
0021200504,Thunder,106.5,107.4,-1.0,0.531,93,0.526
0021200505,Knicks,112.9,117.2,-4.3,0.549,85,0.423
0021200505,Celtics,117.2,112.9,4.3,0.616,87,0.577
0021200506,Cavaliers,97.9,125.5,-27.7,0.522,94,0.321
0021200506,Bulls,125.5,97.9,27.7,0.637,94,0.679
0021200507,Spurs,96.7,104.4,-7.7,0.538,91,0.425
0021200507,Hornets,104.4,96.7,7.7,0.538,91,0.575
0021200508,Jazz,106.4,101.1,5.3,0.533,94,0.52
0021200508,Mavericks,101.1,106.4,-5.3,0.523,93,0.48
0021200509,Kings,92.0,125.6,-33.5,0.47,88,0.294
0021200509,Grizzlies,125.6,92.0,33.5,0.615,90,0.706
0021200510,Trail Blazers,122.5,117.8,4.7,0.598,102,0.548
0021200510,Magic,117.8,122.5,-4.7,0.59,101,0.452
0021200511,76ers,97.8,121.1,-23.3,0.534,91,0.392
0021200511,Nets,121.1,97.8,23.3,0.588,90,0.608
0021200512,Heat,93.9,104.8,-10.9,0.507,82,0.443
0021200512,Pacers,104.8,93.9,10.9,0.438,83,0.557
0021200513,Suns,105.3,114.9,-9.6,0.488,94,0.432
0021200513,Bucks,114.9,105.3,9.6,0.543,94,0.568
0021200514,Lakers,108.7,122.5,-13.8,0.579,103,0.441
0021200514,Rockets,122.5,108.7,13.8,0.644,102,0.559
0021200515,Timberwolves,116.1,109.6,6.6,0.549,93,0.541
0021200515,Hawks,109.6,116.1,-6.6,0.597,94,0.459
0021200516,Raptors,103.4,81.8,21.6,0.525,87,0.684
0021200516,76ers,81.8,103.4,-21.6,0.437,88,0.316
0021200517,Jazz,119.1,109.7,9.5,0.614,94,0.567
0021200517,Bobcats,109.7,119.1,-9.5,0.522,93,0.433
0021200518,Cavaliers,112.5,94.3,18.2,0.551,88,0.589
0021200518,Hawks,94.3,112.5,-18.2,0.481,88,0.411
0021200519,Suns,88.8,97.8,-9.0,0.43,89,0.38
0021200519,Celtics,97.8,88.8,9.0,0.504,89,0.62
0021200520,Bucks,107.2,99.0,8.2,0.558,97,0.59
0021200520,Bulls,99.0,107.2,-8.2,0.462,97,0.41
0021200521,Hornets,94.6,86.8,7.8,0.483,93,0.636
0021200521,Rockets,86.8,94.6,-7.8,0.489,91,0.364
0021200522,Spurs,108.0,104.0,4.0,0.593,100,0.537
0021200522,Lakers,104.0,108.0,-4.0,0.517,101,0.463
0021200523,Thunder,116.5,92.3,24.2,0.603,91,0.592
0021200523,Timberwolves,92.3,116.5,-24.2,0.509,91,0.408
0021200524,Magic,108.2,111.3,-3.1,0.539,97,0.478
0021200524,Nuggets,111.3,108.2,3.1,0.492,97,0.522
0021200525,Clippers,105.3,98.9,6.4,0.561,94,0.549
0021200525,Mavericks,98.9,105.3,-6.4,0.506,94,0.451
0021200526,Grizzlies,105.6,97.8,7.9,0.495,89,0.547
0021200526,Warriors,97.8,105.6,-7.9,0.545,89,0.453
0021200527,Knicks,89.4,94.2,-4.8,0.401,85,0.39
0021200527,Pacers,94.2,89.4,4.8,0.471,86,0.61
0021200528,Kings,103.7,106.4,-2.7,0.589,108,0.482
0021200528,Mavericks,106.4,103.7,2.7,0.525,110,0.518
0021200529,Trail Blazers,96.8,93.8,3.1,0.494,95,0.492
0021200529,Heat,93.8,96.8,-3.1,0.524,96,0.508
0021200530,Raptors,119.3,94.0,25.3,0.545,83,0.606
0021200530,Bobcats,94.0,119.3,-25.3,0.461,83,0.394
0021200531,Rockets,98.9,112.0,-13.0,0.491,92,0.399
0021200531,Celtics,112.0,98.9,13.0,0.599,92,0.601
0021200532,Suns,89.8,113.8,-24.0,0.459,88,0.305
0021200532,Nets,113.8,89.8,24.0,0.556,87,0.695
0021200533,Jazz,105.6,113.2,-7.6,0.563,90,0.464
0021200533,Hawks,113.2,105.6,7.6,0.627,91,0.536
0021200534,Knicks,108.6,116.1,-7.5,0.504,93,0.38
0021200534,Bulls,116.1,108.6,7.5,0.651,93,0.62
0021200535,Spurs,101.0,106.3,-5.3,0.572,97,0.506
0021200535,Grizzlies,106.3,101.0,5.3,0.536,95,0.494
0021200536,Hornets,114.3,101.1,13.2,0.591,91,0.559
0021200536,Timberwolves,101.1,114.3,-13.2,0.551,91,0.441
0021200537,Bucks,91.6,108.4,-16.8,0.438,95,0.398
0021200537,Pistons,108.4,91.6,16.8,0.51,95,0.602
0021200538,Nuggets,101.0,94.8,6.2,0.512,97,0.6
0021200538,Cavaliers,94.8,101.0,-6.2,0.494,96,0.4
0021200539,Thunder,112.6,98.1,14.6,0.584,103,0.592
0021200539,Lakers,98.1,112.6,-14.6,0.469,103,0.408
0021200540,Trail Blazers,101.0,107.3,-6.3,0.483,96,0.399
0021200540,Warriors,107.3,101.0,6.3,0.548,96,0.601
0021200541,Magic,118.2,114.8,3.4,0.582,88,0.495
0021200541,Clippers,114.8,118.2,-3.4,0.557,88,0.505
0021200542,Wizards,96.9,86.5,10.4,0.512,96,0.55
0021200542,Hawks,86.5,96.9,-10.4,0.466,96,0.45
0021200543,Pacers,106.7,98.9,7.8,0.509,90,0.543
0021200543,Bobcats,98.9,106.7,-7.8,0.517,89,0.457
0021200544,76ers,107.0,100.0,7.0,0.561,100,0.573
0021200544,Rockets,100.0,107.0,-7.0,0.534,100,0.427
0021200545,Jazz,107.1,102.4,4.8,0.57,84,0.512
0021200545,Pistons,102.4,107.1,-4.8,0.586,85,0.488
0021200546,Suns,107.8,90.0,17.8,0.577,90,0.645
0021200546,Bulls,90.0,107.8,-17.8,0.416,90,0.355
0021200547,Grizzlies,95.4,118.2,-22.8,0.435,87,0.366
0021200547,Mavericks,118.2,95.4,22.8,0.583,88,0.634
0021200548,Kings,108.8,139.1,-30.3,0.519,91,0.325
0021200548,Heat,139.1,108.8,30.3,0.707,92,0.675
0021200549,Knicks,107.5,94.6,13.0,0.543,93,0.614
0021200549,Hornets,94.6,107.5,-13.0,0.474,92,0.386
0021200550,Raptors,106.7,118.9,-12.2,0.495,90,0.425
0021200550,Bucks,118.9,106.7,12.2,0.614,90,0.575
0021200551,Pacers,97.7,110.2,-12.5,0.487,88,0.472
0021200551,Nets,110.2,97.7,12.5,0.512,88,0.528
0021200552,Spurs,111.6,92.6,18.9,0.625,95,0.627
0021200552,Timberwolves,92.6,111.6,-18.9,0.444,95,0.373
0021200553,Warriors,107.1,117.2,-10.0,0.607,98,0.44
0021200553,Nuggets,117.2,107.1,10.0,0.569,99,0.56
0021200554,Trail Blazers,91.2,95.6,-4.4,0.442,91,0.417
0021200554,Thunder,95.6,91.2,4.4,0.539,91,0.583
0021200555,Lakers,117.7,97.9,19.8,0.699,96,0.66
0021200555,Cavaliers,97.9,117.7,-19.8,0.464,95,0.34
0021200556,Wizards,126.3,95.8,30.5,0.645,95,0.641
0021200556,Magic,95.8,126.3,-30.5,0.486,95,0.359
0021200557,Bobcats,101.1,113.6,-12.5,0.497,88,0.382
0021200557,Celtics,113.6,101.1,12.5,0.563,88,0.618
0021200558,Bulls,107.8,64.4,43.3,0.519,90,0.86
0021200558,Hawks,64.4,107.8,-43.3,0.336,90,0.14
0021200559,Grizzlies,83.0,111.2,-28.3,0.378,88,0.21
0021200559,Clippers,111.2,83.0,28.3,0.55,89,0.79
0021200560,Timberwolves,107.7,121.5,-13.8,0.501,91,0.373
0021200560,Mavericks,121.5,107.7,13.8,0.672,93,0.627
0021200561,Jazz,120.9,115.5,5.5,0.589,86,0.554
0021200561,Heat,115.5,120.9,-5.5,0.614,84,0.446
0021200562,Suns,96.8,109.7,-12.9,0.49,93,0.419
0021200562,Thunder,109.7,96.8,12.9,0.544,93,0.581
0021200563,Kings,133.3,125.5,7.8,0.629,93,0.56
0021200563,Cavaliers,125.5,133.3,-7.8,0.561,94,0.44
0021200564,76ers,112.5,124.7,-12.2,0.564,88,0.431
0021200564,Hornets,124.7,112.5,12.2,0.61,89,0.569
0021200565,Pacers,113.2,82.6,30.6,0.519,91,0.698
0021200565,Bobcats,82.6,113.2,-30.6,0.446,92,0.302
0021200566,Raptors,117.8,125.6,-7.8,0.575,90,0.447
0021200566,Nets,125.6,117.8,7.8,0.605,90,0.553
0021200567,Clippers,127.2,118.5,8.7,0.654,92,0.543
0021200567,Rockets,118.5,127.2,-8.7,0.586,92,0.457
0021200568,Trail Blazers,108.8,113.9,-5.0,0.566,102,0.491
0021200568,Nuggets,113.9,108.8,5.0,0.536,101,0.509
0021200569,Bucks,94.6,113.0,-18.4,0.42,93,0.351
0021200569,Lakers,113.0,94.6,18.4,0.566,92,0.649
0021200570,Raptors,106.1,109.2,-3.1,0.53,99,0.477
0021200570,Bulls,109.2,106.1,3.1,0.525,98,0.523
0021200571,Magic,106.6,94.5,12.1,0.55,91,0.578
0021200571,Pacers,94.5,106.6,-12.1,0.476,91,0.422
0021200572,Nets,109.2,123.9,-14.7,0.503,87,0.376
0021200572,Hawks,123.9,109.2,14.7,0.638,88,0.624
0021200573,Hornets,100.0,85.7,14.3,0.532,90,0.54
0021200573,Celtics,85.7,100.0,-14.3,0.481,91,0.46
0021200574,Thunder,123.2,102.1,21.1,0.607,95,0.593
0021200574,Nuggets,102.1,123.2,-21.1,0.543,95,0.407
0021200575,Rockets,96.2,101.0,-4.8,0.514,104,0.448
0021200575,Mavericks,101.0,96.2,4.8,0.5,104,0.552
0021200576,Spurs,118.4,94.3,24.1,0.641,87,0.676
0021200576,Grizzlies,94.3,118.4,-24.1,0.504,87,0.324
0021200577,Wizards,98.9,100.0,-1.1,0.517,95,0.528
0021200577,Kings,100.0,98.9,1.1,0.524,95,0.472
0021200578,Trail Blazers,94.6,102.2,-7.6,0.487,93,0.453
0021200578,Cavaliers,102.2,94.6,7.6,0.479,91,0.547
0021200579,Heat,94.8,78.1,16.7,0.47,97,0.625
0021200579,Warriors,78.1,94.8,-16.7,0.427,96,0.375
0021200580,Knicks,112.1,95.6,16.5,0.596,91,0.601
0021200580,Pistons,95.6,112.1,-16.5,0.491,91,0.399
0021200581,Timberwolves,83.7,96.8,-13.1,0.415,92,0.4
0021200581,Clippers,96.8,83.7,13.1,0.517,93,0.6
0021200582,Suns,91.3,94.2,-3.0,0.462,103,0.44
0021200582,Bucks,94.2,91.3,3.0,0.486,104,0.56
0021200583,Heat,106.5,95.7,10.7,0.532,93,0.594
0021200583,Lakers,95.7,106.5,-10.7,0.534,94,0.406
0021200584,Bulls,100.0,98.0,2.0,0.561,100,0.546
0021200584,Celtics,98.0,100.0,-2.0,0.479,101,0.454
0021200585,Raptors,102.0,109.1,-7.1,0.539,99,0.464
0021200585,76ers,109.1,102.0,7.1,0.556,99,0.536
0021200586,Magic,108.7,115.2,-6.5,0.567,92,0.448
0021200586,Bobcats,115.2,108.7,6.5,0.554,92,0.552
0021200587,Pacers,112.9,103.3,9.6,0.556,93,0.558
0021200587,Rockets,103.3,112.9,-9.6,0.528,92,0.442
0021200588,Nets,98.9,94.7,4.3,0.518,95,0.526
0021200588,Hawks,94.7,98.9,-4.3,0.516,94,0.474
0021200589,Kings,78.4,95.5,-17.1,0.377,88,0.282
0021200589,Grizzlies,95.5,78.4,17.1,0.49,89,0.718
0021200590,Spurs,103.3,97.8,5.5,0.535,92,0.551
0021200590,Warriors,97.8,103.3,-5.5,0.488,90,0.449
0021200591,Wizards,110.9,109.1,1.8,0.607,101,0.567
0021200591,Nuggets,109.1,110.9,-1.8,0.553,99,0.433
0021200592,Thunder,108.3,105.6,2.8,0.528,108,0.464
0021200592,Mavericks,105.6,108.3,-2.8,0.547,108,0.536
0021200593,Kings,105.4,98.9,6.5,0.537,92,0.514
0021200593,Bobcats,98.9,105.4,-6.5,0.524,94,0.486
0021200594,Spurs,103.2,97.9,5.3,0.539,95,0.56
0021200594,Hawks,97.9,103.2,-5.3,0.491,95,0.44
0021200595,Grizzlies,92.4,88.2,4.2,0.441,92,0.482
0021200595,Bulls,88.2,92.4,-4.2,0.435,93,0.518
0021200596,Hornets,117.9,122.1,-4.2,0.628,95,0.495
0021200596,Warriors,122.1,117.9,4.2,0.628,95,0.505
0021200597,Timberwolves,105.7,91.9,13.9,0.576,87,0.732
0021200597,Rockets,91.9,105.7,-13.9,0.437,86,0.268
0021200598,Jazz,119.8,107.7,12.1,0.559,91,0.583
0021200598,Cavaliers,107.7,119.8,-12.1,0.509,91,0.417
0021200599,Trail Blazers,100.0,106.8,-6.8,0.547,104,0.455
0021200599,Bucks,106.8,100.0,6.8,0.539,103,0.545
0021200600,Wizards,94.6,101.1,-6.5,0.489,92,0.453
0021200600,Clippers,101.1,94.6,6.5,0.441,93,0.547
